608,牡丹江师范学院
609,哈尔滨学院
610,大庆师范学院
611,绥化学院
612,哈尔滨商业大学
613,哈尔滨体育学院
614,哈尔滨金融学院
615,齐齐哈尔医学院
616,黑龙江工业学院
617,黑龙江东方学院
618,哈尔滨信息工程学院
619,黑龙江工程学院
620,齐齐哈尔工程学院
621,黑龙江外国语学院
622,黑龙江财经学院
623,哈尔滨石油学院
624,黑龙江工商学院
625,哈尔滨远东理工学院
626,哈尔滨剑桥学院
627,黑龙江工程学院昆仑旅游学院
628,哈尔滨广厦学院
629,哈尔滨华德学院
630,黑河学院
631,哈尔滨音乐学院
632,齐齐哈尔高等师范专科学校
633,伊春职业学院
634,牡丹江大学
635,黑龙江职业学院
636,黑龙江建筑职业技术学院
637,黑龙江艺术职业学院
638,大庆职业学院
639,黑龙江林业职业技术学院
640,黑龙江农业职业技术学院
641,黑龙江农业工程职业学院
642,黑龙江农垦职业学院
643,黑龙江司法警官职业学院
644,鹤岗师范高等专科学校
645,哈尔滨电力职业技术学院
646,哈尔滨铁道职业技术学院
647,大兴安岭职业学院
648,黑龙江农业经济职业学院
649,哈尔滨职业技术学院
650,哈尔滨传媒职业学院
651,黑龙江生物科技职业学院
652,黑龙江商业职业学院
653,黑龙江公安警官职业学院
654,哈尔滨城市职业学院
655,黑龙江农垦科技职业学院
656,黑龙江旅游职业技术学院
657,黑龙江三江美术职业学院
658,黑龙江生态工程职业学院
659,黑龙江能源职业学院
660,七台河职业学院
661,黑龙江民族职业学院
662,大庆医学高等专科学校
663,黑龙江交通职业技术学院
664,哈尔滨应用职业技术学院
665,黑龙江幼儿师范高等专科学校
666,哈尔滨科学技术职业学院
667,佳木斯职业学院
668,黑龙江护理高等专科学校
669,齐齐哈尔理工职业学院
670,哈尔滨幼儿师范高等专科学校
671,黑龙江冰雪体育职业学院
672,哈尔滨北方航空职业技术学院
673,复旦大学
674,同济大学
675,上海交通大学
676,华东理工大学
677,上海理工大学
678,上海海事大学
679,东华大学
680,上海电力大学
681,上海应用技术大学
682,上海健康医学院
683,上海海洋大学
684,上海中医药大学
685,华东师范大学
686,上海师范大学
687,上海外国语大学
688,上海财经大学
689,上海对外经贸大学
690,上海海关学院
691,华东政法大学
692,上海体育学院
693,上海音乐学院
694,上海戏剧学院
695,上海大学
696,上海公安学院
697,上海工程技术大学
698,上海立信会计金融学院
699,上海电机学院
700,上海杉达学院
701,上海政法学院
702,上海第二工业大学
703,上海商学院
704,上海立达学院
705,上海建桥学院
706,上海兴伟学院
707,上海中侨职业技术大学
708,上海视觉艺术学院
709,上海外国语大学贤达经济人文学院
710,上海师范大学天华学院
711,上海科技大学
712,上海纽约大学
713,上海旅游高等专科学校
714,上海东海职业技术学院
715,上海工商职业技术学院
716,上海出版印刷高等专科学校
717,上海行健职业学院
718,上海城建职业学院
719,上海交通职业技术学院
720,上海海事职业技术学院
721,上海电子信息职业技术学院
722,上海震旦职业学院
723,上海民远职业技术学院
724,上海欧华职业技术学院
725,上海思博职业技术学院
726,上海工艺美术职业学院
727,上海济光职业技术学院
728,上海工商外国语职业学院
729,上海科学技术职业学院
730,上海农林职业技术学院
731,上海邦德职业技术学院
732,上海电影艺术职业学院
733,上海中华职业技术学院
734,上海工会管理职业学院
735,上海民航职业技术学院
736,南京大学
737,苏州大学
738,东南大学
739,南京航空航天大学
740,南京理工大学
741,江苏科技大学
742,中国矿业大学
743,南京工业大学
744,常州大学
745,南京邮电大学
746,河海大学
747,江南大学
748,南京林业大学
749,江苏大学
750,南京信息工程大学
751,南通大学
752,盐城工学院
753,南京农业大学
754,南京医科大学
755,徐州医科大学
756,南京中医药大学
757,中国药科大学
758,南京师范大学
759,江苏师范大学
760,淮阴师范学院
761,盐城师范学院
762,南京财经大学
763,江苏警官学院
764,南京体育学院
765,南京艺术学院
766,苏州科技大学
767,常熟理工学院
768,南京工业职业技术大学
769,淮阴工学院
770,常州工学院
771,扬州大学
772,三江学院
773,南京工程学院
774,南京审计大学
775,南京晓庄学院
776,江苏理工学院
777,江苏海洋大学
778,徐州工程学院
779,南京特殊教育师范学院
780,南通理工学院
781,南京森林警察学院
782,东南大学成贤学院
783,泰州学院
784,无锡太湖学院
785,金陵科技学院
786,中国矿业大学徐海学院
787,南京大学金陵学院
788,南京理工大学紫金学院
789,南京航空航天大学金城学院
790,南京传媒学院
791,南京理工大学泰州科技学院
792,南京师范大学泰州学院
793,南京工业大学浦江学院
794,南京师范大学中北学院
795,南京医科大学康达学院
796,南京中医药大学翰林学院
797,南京信息工程大学滨江学院
798,苏州大学文正学院
799,苏州大学应用技术学院
800,苏州科技大学天平学院
801,江苏大学京江学院
802,扬州大学广陵学院
803,江苏师范大学科文学院
804,南京邮电大学通达学院
805,南京财经大学红山学院
806,江苏科技大学苏州理工学院
807,常州大学怀德学院
808,南通大学杏林学院
809,南京审计大学金审学院
810,宿迁学院
811,江苏第二师范学院
812,西交利物浦大学
813,昆山杜克大学
814,盐城幼儿师范高等专科学校
815,苏州幼儿师范高等专科学校
816,明达职业技术学院
817,无锡职业技术学院
818,江苏建筑职业技术学院
819,江苏工程职业技术学院
820,苏州工艺美术职业技术学院
821,连云港职业技术学院
822,镇江市高等专科学校
823,南通职业大学
824,苏州职业大学
825,沙洲职业工学院
826,扬州市职业大学
827,连云港师范高等专科学校
828,江苏经贸职业技术学院
829,九州职业技术学院
830,硅湖职业技术学院
831,泰州职业技术学院
832,常州信息职业技术学院
833,江苏联合职业技术学院
834,江苏海事职业技术学院
835,应天职业技术学院
836,无锡科技职业学院
837,江苏医药职业学院
838,扬州环境资源职业技术学院
839,南通科技职业学院
840,苏州经贸职业技术学院
841,苏州工业职业技术学院
842,苏州托普信息职业技术学院
843,苏州卫生职业技术学院
844,无锡商业职业技术学院
845,江苏航运职业技术学院
846,南京交通职业技术学院
847,江苏电子信息职业学院
848,江苏农牧科技职业学院
849,常州纺织服装职业技术学院
850,苏州农业职业技术学院
851,苏州工业园区职业技术学院
852,太湖创意职业技术学院
853,炎黄职业技术学院
854,南京科技职业学院
855,正德职业技术学院
856,钟山职业技术学院
857,无锡南洋职业技术学院
858,江南影视艺术职业学院
859,金肯职业技术学院
860,常州工业职业技术学院
861,常州工程职业技术学院
862,江苏农林职业技术学院
863,江苏食品药品职业技术学院
864,建东职业技术学院
865,南京铁道职业技术学院
866,徐州工业职业技术学院
867,江苏信息职业技术学院
868,宿迁职业技术学院
869,南京信息职业技术学院
870,江海职业技术学院
871,常州机电职业技术学院
872,江阴职业技术学院
873,无锡城市职业技术学院
874,无锡工艺职业技术学院
875,金山职业技术学院
876,苏州健雄职业技术学院
877,盐城工业职业技术学院
878,江苏财经职业技术学院
879,扬州工业职业技术学院
880,苏州百年职业学院
881,昆山登云科技职业学院
882,南京视觉艺术职业学院
883,江苏城市职业学院
884,南京城市职业学院
885,南京机电职业技术学院
886,苏州高博软件技术职业学院
887,南京旅游职业学院
888,江苏卫生健康职业学院
889,苏州信息职业技术学院
890,宿迁泽达职业技术学院
891,苏州工业园区服务外包职业学院
892,徐州幼儿师范高等专科学校
893,徐州生物工程职业技术学院
894,江苏商贸职业学院
895,南通师范高等专科学校
896,扬州中瑞酒店职业学院
897,江苏护理职业学院
898,江苏财会职业学院
899,江苏城乡建设职业学院
900,江苏航空职业技术学院
901,江苏安全技术职业学院
902,江苏旅游职业学院
903,浙江大学
904,杭州电子科技大学
905,浙江工业大学
906,浙江理工大学
907,浙江海洋大学
908,浙江农林大学
909,温州医科大学
910,浙江中医药大学
911,浙江师范大学
912,杭州师范大学
913,湖州师范学院
914,绍兴文理学院
915,台州学院
916,温州大学
917,丽水学院
918,浙江工商大学
919,嘉兴学院
920,中国美术学院
921,中国计量大学
922,浙江万里学院
923,浙江科技学院
924,宁波工程学院
925,浙江水利水电学院
926,浙江财经大学
927,浙江警察学院
928,衢州学院
929,宁波大学
930,浙江传媒学院
931,浙江树人学院
932,浙江越秀外国语学院
933,宁波财经学院
934,浙大城市学院
935,浙大宁波理工学院
936,杭州医学院
937,浙江广厦建设职业技术大学
938,浙江工业大学之江学院
939,浙江师范大学行知学院
940,宁波大学科学技术学院
941,杭州电子科技大学信息工程学院
942,浙江理工大学科技与艺术学院
943,浙江海洋大学东海科学技术学院
944,浙江农林大学暨阳学院
945,温州医科大学仁济学院
946,浙江中医药大学滨江学院
947,杭州师范大学钱江学院
948,湖州师范学院求真学院
949,绍兴文理学院元培学院
950,温州大学瓯江学院
951,浙江工商大学杭州商学院
952,嘉兴学院南湖学院
953,中国计量大学现代科技学院
954,浙江财经大学东方学院
955,温州商学院
956,同济大学浙江学院
957,上海财经大学浙江学院
958,浙江外国语学院
959,浙江音乐学院
960,西湖大学
961,宁波诺丁汉大学
962,温州肯恩大学
963,宁波职业技术学院
964,温州职业技术学院
965,浙江交通职业技术学院
966,金华职业技术学院
967,宁波城市职业技术学院
968,浙江电力职业技术学院
969,浙江同济科技职业学院
970,浙江工商职业技术学院
971,台州职业技术学院
972,浙江工贸职业技术学院
973,浙江医药高等专科学校
974,浙江机电职业技术学院
975,浙江建设职业技术学院
976,浙江艺术职业学院
977,浙江经贸职业技术学院
978,浙江商业职业技术学院
979,浙江经济职业技术学院
980,浙江旅游职业学院
981,浙江育英职业技术学院
982,浙江警官职业学院
983,浙江金融职业学院
984,浙江工业职业技术学院
985,杭州职业技术学院
986,嘉兴职业技术学院
987,湖州职业技术学院
988,绍兴职业技术学院
989,衢州职业技术学院
990,丽水职业技术学院
991,浙江东方职业技术学院
992,义乌工商职业技术学院
993,浙江纺织服装职业技术学院
994,杭州科技职业技术学院
995,浙江长征职业技术学院
996,嘉兴南洋职业技术学院
997,杭州万向职业技术学院
998,浙江邮电职业技术学院
999,宁波卫生职业技术学院
1000,台州科技职业学院
1001,浙江国际海运职业技术学院
1002,浙江体育职业技术学院
1003,温州科技职业学院
1004,浙江汽车职业技术学院
1005,浙江横店影视职业学院
1006,浙江农业商贸职业学院
1007,浙江特殊教育职业学院
1008,浙江安防职业技术学院
1009,浙江宇翔职业技术学院
1010,浙江舟山群岛新区旅游与健康职业学院
1011,宁波幼儿师范高等专科学校
1012,安徽大学
1013,中国科学技术大学
1014,合肥工业大学
1015,安徽工业大学
1016,安徽理工大学
1017,安徽工程大学
1018,安徽农业大学
1019,安徽医科大学
1020,蚌埠医学院
1021,皖南医学院
1022,安徽中医药大学
1023,安徽师范大学
1024,阜阳师范大学
1025,安庆师范大学
1026,淮北师范大学
1027,黄山学院
1028,皖西学院
1029,滁州学院
1030,安徽财经大学
1031,宿州学院
1032,巢湖学院
1033,淮南师范学院
1034,铜陵学院
1035,安徽建筑大学
1036,安徽科技学院
1037,安徽三联学院
1038,合肥学院
1039,蚌埠学院
1040,池州学院
1041,安徽新华学院
1042,安徽文达信息工程学院
1043,亳州学院
1044,安徽外国语学院
1045,蚌埠工商学院
1046,安徽大学江淮学院
1047,安徽信息工程学院
1048,马鞍山学院
1049,安徽建筑大学城市建设学院
1050,安徽农业大学经济技术学院
1051,安徽师范大学皖江学院
1052,安徽医科大学临床医学院
1053,阜阳师范大学信息工程学院
1054,淮北师范大学信息学院
1055,合肥师范学院
1056,皖江工学院
1057,安徽艺术学院
1058,安徽职业技术学院
1059,淮北职业技术学院
1060,芜湖职业技术学院
1061,淮南联合大学
1062,安徽商贸职业技术学院
1063,安徽水利水电职业技术学院
1064,阜阳职业技术学院
1065,铜陵职业技术学院
1066,民办万博科技职业学院
1067,安徽警官职业学院
1068,淮南职业技术学院
1069,安徽工业经济职业技术学院
1070,合肥通用职业技术学院
1071,安徽工贸职业技术学院
1072,宿州职业技术学院
1073,六安职业技术学院
1074,安徽电子信息职业技术学院
1075,民办合肥经济技术职业学院
1076,安徽交通职业技术学院
1077,安徽体育运动职业技术学院
1078,安徽中医药高等专科学校
1079,安徽医学高等专科学校
1080,合肥职业技术学院
1081,滁州职业技术学院
1082,池州职业技术学院
1083,宣城职业技术学院
1084,安徽广播影视职业技术学院
1085,民办合肥滨湖职业技术学院
1086,安徽电气工程职业技术学院
1087,安徽冶金科技职业学院
1088,安徽城市管理职业学院
1089,安徽机电职业技术学院
1090,安徽工商职业学院
1091,安徽中澳科技职业学院
1092,阜阳科技职业学院
1093,亳州职业技术学院
1094,安徽国防科技职业学院
1095,安庆职业技术学院
1096,安徽艺术职业学院
1097,马鞍山师范高等专科学校
1098,安徽财贸职业学院
1099,安徽国际商务职业学院
1100,安徽公安职业学院
1101,安徽林业职业技术学院
1102,安徽审计职业学院
1103,安徽新闻出版职业技术学院
1104,安徽邮电职业技术学院
1105,安徽工业职业技术学院
1106,民办合肥财经职业学院
1107,安庆医药高等专科学校
1108,安徽涉外经济职业学院
1109,安徽绿海商务职业学院
1110,合肥共达职业技术学院
1111,蚌埠经济技术职业学院
1112,民办安徽旅游职业学院
1113,徽商职业学院
1114,马鞍山职业技术学院
1115,安徽现代信息工程职业学院
1116,安徽矿业职业技术学院
